id,age,sex,question,conf,greatly
1591,30,Male,coneduc,Only some,0
1591,30,Male,conmedic,Only some,0
1591,30,Male,consci,A great deal,1
1592,81,Female,coneduc,Hardly any,0
1592,81,Female,conmedic,Only some,0
1592,81,Female,consci,A great deal,1
1594,76,Female,coneduc,A great deal,1
1594,76,Female,conmedic,A great deal,1
1594,76,Female,consci,Only some,0
1595,59,Female,coneduc,Only some,0
1595,59,Female,conmedic,A great deal,1
1595,59,Female,consci,A great deal,1
1597,64,Female,coneduc,Only some,0
1597,64,Female,conmedic,Hardly any,0
1597,64,Female,consci,Only some,0
1598,75,Female,coneduc,A great deal,1
1598,75,Female,conmedic,Hardly any,0
1598,75,Female,consci,Only some,0
1599,55,Female,coneduc,Hardly any,0
1599,55,Female,conmedic,Only some,0
1599,55,Female,consci,Only some,0
1600,55,Female,coneduc,A great deal,1
1600,55,Female,conmedic,Only some,0
1600,55,Female,consci,A great deal,1
1601,61,Male,coneduc,Only some,0
1601,61,Male,conmedic,Only some,0
1601,61,Male,consci,Only some,0
1602,38,Male,coneduc,Only some,0
1602,38,Male,conmedic,Only some,0
1602,38,Male,consci,Hardly any,0
1603,50,Female,coneduc,A great deal,1
1603,50,Female,conmedic,Hardly any,0
1603,50,Female,consci,Only some,0
1607,25,Male,coneduc,Only some,0
1607,25,Male,conmedic,Only some,0
1607,25,Male,consci,Only some,0
1612,22,Male,coneduc,A great deal,1
1612,22,Male,conmedic,A great deal,1
1612,22,Male,consci,Only some,0
1613,40,Female,coneduc,A great deal,1
1613,40,Female,conmedic,A great deal,1
1613,40,Female,consci,A great deal,1
1615,20,Female,coneduc,A great deal,1
1615,20,Female,conmedic,A great deal,1
1615,20,Female,consci,A great deal,1
1616,54,Male,coneduc,Only some,0
1616,54,Male,conmedic,Only some,0
1616,54,Male,consci,Only some,0
1617,19,Male,coneduc,A great deal,1
1617,19,Male,conmedic,Only some,0
1617,19,Male,consci,A great deal,1
1620,59,Male,coneduc,Hardly any,0
1620,59,Male,conmedic,Only some,0
1620,59,Male,consci,A great deal,1
1622,34,Male,coneduc,Only some,0
1622,34,Male,conmedic,Only some,0
1622,34,Male,consci,A great deal,1
1623,35,Female,coneduc,A great deal,1
1623,35,Female,conmedic,Only some,0
1623,35,Female,consci,A great deal,1
1625,86,Male,coneduc,Only some,0
1625,86,Male,conmedic,Only some,0
1625,86,Male,consci,A great deal,1
1627,61,Female,coneduc,Hardly any,0
1627,61,Female,conmedic,Hardly any,0
1627,61,Female,consci,Only some,0
1630,71,Female,coneduc,Hardly any,0
1630,71,Female,conmedic,Hardly any,0
1630,71,Female,consci,Only some,0
1633,56,Female,coneduc,Only some,0
1633,56,Female,conmedic,Only some,0
1633,56,Female,consci,Only some,0
1634,47,Male,coneduc,Only some,0
1634,47,Male,conmedic,Only some,0
1634,47,Male,consci,Only some,0
1636,66,Female,coneduc,Only some,0
1636,66,Female,conmedic,Only some,0
1636,66,Female,consci,Only some,0
1638,33,Male,coneduc,Only some,0
1638,33,Male,conmedic,Only some,0
1638,33,Male,consci,A great deal,1
1640,76,Male,coneduc,Only some,0
1640,76,Male,conmedic,Only some,0
1640,76,Male,consci,Only some,0
1641,86,Female,coneduc,Only some,0
1641,86,Female,conmedic,Only some,0
1641,86,Female,consci,Only some,0
1642,61,Male,coneduc,Only some,0
1642,61,Male,conmedic,Only some,0
1642,61,Male,consci,Only some,0
1644,42,Male,coneduc,Only some,0
1644,42,Male,conmedic,A great deal,1
1644,42,Male,consci,A great deal,1
1645,23,Female,coneduc,A great deal,1
1645,23,Female,conmedic,A great deal,1
1645,23,Female,consci,A great deal,1
1647,63,Male,coneduc,Only some,0
1647,63,Male,conmedic,Hardly any,0
1647,63,Male,consci,Only some,0
1649,30,Female,coneduc,Only some,0
1649,30,Female,conmedic,Only some,0
1649,30,Female,consci,A great deal,1
1650,82,Female,coneduc,Only some,0
1650,82,Female,conmedic,Only some,0
1650,82,Female,consci,Only some,0
1653,57,Female,coneduc,Only some,0
1653,57,Female,conmedic,Only some,0
1653,57,Female,consci,Only some,0
1654,42,Female,coneduc,A great deal,1
1654,42,Female,conmedic,Only some,0
1654,42,Female,consci,Only some,0
1656,74,Male,coneduc,Only some,0
1656,74,Male,conmedic,Only some,0
1656,74,Male,consci,Only some,0
1657,47,Male,coneduc,Only some,0
1657,47,Male,conmedic,Only some,0
1657,47,Male,consci,Only some,0
1658,65,Male,coneduc,Only some,0
1658,65,Male,conmedic,Only some,0
1658,65,Male,consci,Only some,0
1659,37,Male,coneduc,Hardly any,0
1659,37,Male,conmedic,Hardly any,0
1659,37,Male,consci,A great deal,1
1661,44,Male,coneduc,Only some,0
1661,44,Male,conmedic,Only some,0
1661,44,Male,consci,A great deal,1
1663,23,Male,coneduc,A great deal,1
1663,23,Male,conmedic,A great deal,1
1663,23,Male,consci,A great deal,1
1664,55,Female,coneduc,Hardly any,0
1664,55,Female,conmedic,Only some,0
1664,55,Female,consci,Only some,0
1665,37,Male,coneduc,A great deal,1
1665,37,Male,conmedic,A great deal,1
1665,37,Male,consci,A great deal,1
1666,81,Female,coneduc,Only some,0
1666,81,Female,conmedic,Hardly any,0
1666,81,Female,consci,Only some,0
1668,54,Female,coneduc,Only some,0
1668,54,Female,conmedic,Hardly any,0
1668,54,Female,consci,Only some,0
1670,43,Female,coneduc,Only some,0
1670,43,Female,conmedic,A great deal,1
1670,43,Female,consci,A great deal,1
1672,51,Female,coneduc,Only some,0
1672,51,Female,conmedic,Only some,0
1672,51,Female,consci,Only some,0
1674,69,Male,coneduc,Hardly any,0
1674,69,Male,conmedic,A great deal,1
1674,69,Male,consci,A great deal,1
1675,74,Male,coneduc,Only some,0
1675,74,Male,conmedic,Only some,0
1675,74,Male,consci,A great deal,1
1676,69,Male,coneduc,Only some,0
1676,69,Male,conmedic,Only some,0
1676,69,Male,consci,A great deal,1
1677,34,Female,coneduc,A great deal,1
1677,34,Female,conmedic,A great deal,1
1677,34,Female,consci,Only some,0
1678,30,Female,coneduc,Hardly any,0
1678,30,Female,conmedic,Only some,0
1678,30,Female,consci,Only some,0
1680,34,Male,coneduc,Only some,0
1680,34,Male,conmedic,Only some,0
1680,34,Male,consci,Only some,0
1681,34,Male,coneduc,A great deal,1
1681,34,Male,conmedic,A great deal,1
1681,34,Male,consci,A great deal,1
1682,39,Male,coneduc,A great deal,1
1682,39,Male,conmedic,A great deal,1
1682,39,Male,consci,A great deal,1
1684,65,Female,coneduc,Hardly any,0
1684,65,Female,conmedic,Only some,0
1684,65,Female,consci,Only some,0
1685,46,Female,coneduc,A great deal,1
1685,46,Female,conmedic,A great deal,1
1685,46,Female,consci,A great deal,1
1687,22,Male,coneduc,Only some,0
1687,22,Male,conmedic,A great deal,1
1687,22,Male,consci,A great deal,1
1688,55,Male,coneduc,Hardly any,0
1688,55,Male,conmedic,Only some,0
1688,55,Male,consci,Only some,0
1689,59,Female,coneduc,Only some,0
1689,59,Female,conmedic,Only some,0
1689,59,Female,consci,A great deal,1
1691,55,Female,coneduc,Only some,0
1691,55,Female,conmedic,A great deal,1
1691,55,Female,consci,Only some,0
1693,88,Female,coneduc,Only some,0
1693,88,Female,conmedic,Only some,0
1693,88,Female,consci,A great deal,1
1694,57,Female,coneduc,Hardly any,0
1694,57,Female,conmedic,Only some,0
1694,57,Female,consci,Only some,0
1695,41,Male,coneduc,A great deal,1
1695,41,Male,conmedic,A great deal,1
1695,41,Male,consci,A great deal,1
1698,28,Male,coneduc,Only some,0
1698,28,Male,conmedic,A great deal,1
1698,28,Male,consci,A great deal,1
1701,34,Female,coneduc,A great deal,1
1701,34,Female,conmedic,A great deal,1
1701,34,Female,consci,Only some,0
1703,57,Male,coneduc,Only some,0
1703,57,Male,conmedic,Hardly any,0
1703,57,Male,consci,A great deal,1
1705,68,Male,coneduc,Hardly any,0
1705,68,Male,conmedic,Only some,0
1705,68,Male,consci,Only some,0
1707,64,Male,coneduc,Only some,0
1707,64,Male,conmedic,Hardly any,0
1707,64,Male,consci,Only some,0
1708,43,Male,coneduc,A great deal,1
1708,43,Male,conmedic,Only some,0
1708,43,Male,consci,Only some,0
1710,23,Female,coneduc,Only some,0
1710,23,Female,conmedic,Only some,0
1710,23,Female,consci,Only some,0
1711,51,Male,coneduc,Hardly any,0
1711,51,Male,conmedic,A great deal,1
1711,51,Male,consci,A great deal,1
1715,24,Male,coneduc,Only some,0
1715,24,Male,conmedic,Only some,0
1715,24,Male,consci,A great deal,1
1718,24,Male,coneduc,Hardly any,0
1718,24,Male,conmedic,Only some,0
1718,24,Male,consci,A great deal,1
1720,40,Female,coneduc,Only some,0
1720,40,Female,conmedic,Only some,0
1720,40,Female,consci,A great deal,1
1722,62,Male,coneduc,Only some,0
1722,62,Male,conmedic,A great deal,1
1722,62,Male,consci,Only some,0
1723,55,Male,coneduc,Only some,0
1723,55,Male,conmedic,Only some,0
1723,55,Male,consci,Only some,0
1725,25,Female,coneduc,Hardly any,0
1725,25,Female,conmedic,Only some,0
1725,25,Female,consci,Only some,0
1729,52,Male,coneduc,Hardly any,0
1729,52,Male,conmedic,Only some,0
1729,52,Male,consci,A great deal,1
1730,41,Male,coneduc,Only some,0
1730,41,Male,conmedic,Only some,0
1730,41,Male,consci,Only some,0
1731,50,Female,coneduc,Only some,0
1731,50,Female,conmedic,A great deal,1
1731,50,Female,consci,A great deal,1
1732,43,Female,coneduc,Only some,0
1732,43,Female,conmedic,Only some,0
1732,43,Female,consci,Only some,0
1733,69,Male,coneduc,Only some,0
1733,69,Male,conmedic,Only some,0
1733,69,Male,consci,Only some,0
1735,74,Male,coneduc,Only some,0
1735,74,Male,conmedic,A great deal,1
1735,74,Male,consci,Only some,0
1737,63,Female,coneduc,Only some,0
1737,63,Female,conmedic,A great deal,1
1737,63,Female,consci,A great deal,1
1739,24,Male,coneduc,A great deal,1
1739,24,Male,conmedic,A great deal,1
1739,24,Male,consci,A great deal,1
1740,65,Male,coneduc,A great deal,1
1740,65,Male,conmedic,A great deal,1
1740,65,Male,consci,Only some,0
1741,63,Female,coneduc,Only some,0
1741,63,Female,conmedic,Only some,0
1741,63,Female,consci,Only some,0
1742,39,Female,coneduc,Only some,0
1742,39,Female,conmedic,Only some,0
1742,39,Female,consci,Only some,0
1744,38,Male,coneduc,Only some,0
1744,38,Male,conmedic,Only some,0
1744,38,Male,consci,A great deal,1
1745,63,Female,coneduc,Hardly any,0
1745,63,Female,conmedic,Only some,0
1745,63,Female,consci,Only some,0
1747,63,Male,coneduc,Hardly any,0
1747,63,Male,conmedic,Only some,0
1747,63,Male,consci,Only some,0
1749,25,Male,coneduc,Only some,0
1749,25,Male,conmedic,Hardly any,0
1749,25,Male,consci,Only some,0
1750,51,Male,coneduc,Only some,0
1750,51,Male,conmedic,Hardly any,0
1750,51,Male,consci,Only some,0
1752,45,Female,coneduc,A great deal,1
1752,45,Female,conmedic,A great deal,1
1752,45,Female,consci,A great deal,1
1753,58,Female,coneduc,Only some,0
1753,58,Female,conmedic,A great deal,1
1753,58,Female,consci,Only some,0
1755,64,Female,coneduc,Only some,0
1755,64,Female,conmedic,Hardly any,0
1755,64,Female,consci,Only some,0
1758,61,Female,coneduc,Only some,0
1758,61,Female,conmedic,Only some,0
1758,61,Female,consci,A great deal,1
1760,54,Male,coneduc,Only some,0
1760,54,Male,conmedic,Only some,0
1760,54,Male,consci,Hardly any,0
1761,47,Female,coneduc,Only some,0
1761,47,Female,conmedic,Only some,0
1761,47,Female,consci,A great deal,1
1762,65,Female,coneduc,Only some,0
1762,65,Female,conmedic,Only some,0
1762,65,Female,consci,Only some,0
1763,63,Male,coneduc,Only some,0
1763,63,Male,conmedic,A great deal,1
1763,63,Male,consci,A great deal,1
1764,67,Female,coneduc,A great deal,1
1764,67,Female,conmedic,A great deal,1
1764,67,Female,consci,A great deal,1
1765,64,Male,coneduc,Only some,0
1765,64,Male,conmedic,Only some,0
1765,64,Male,consci,Only some,0
1767,27,Male,coneduc,A great deal,1
1767,27,Male,conmedic,A great deal,1
1767,27,Male,consci,A great deal,1
1769,41,Male,coneduc,Only some,0
1769,41,Male,conmedic,A great deal,1
1769,41,Male,consci,Only some,0
1770,20,Male,coneduc,A great deal,1
1770,20,Male,conmedic,Only some,0
1770,20,Male,consci,A great deal,1
1771,54,Male,coneduc,A great deal,1
1771,54,Male,conmedic,A great deal,1
1771,54,Male,consci,A great deal,1
1773,68,Female,coneduc,Only some,0
1773,68,Female,conmedic,Only some,0
1773,68,Female,consci,Only some,0
1775,51,Male,coneduc,A great deal,1
1775,51,Male,conmedic,A great deal,1
1775,51,Male,consci,A great deal,1
1776,61,Male,coneduc,A great deal,1
1776,61,Male,conmedic,A great deal,1
1776,61,Male,consci,A great deal,1
1777,89,Male,coneduc,Only some,0
1777,89,Male,conmedic,Only some,0
1777,89,Male,consci,Only some,0
1778,54,Female,coneduc,Only some,0
1778,54,Female,conmedic,Only some,0
1778,54,Female,consci,Only some,0
1779,72,Male,coneduc,Only some,0
1779,72,Male,conmedic,Only some,0
1779,72,Male,consci,Only some,0
1780,19,Female,coneduc,Only some,0
1780,19,Female,conmedic,Only some,0
1780,19,Female,consci,Only some,0
1781,59,Male,coneduc,Hardly any,0
1781,59,Male,conmedic,Only some,0
1781,59,Male,consci,Only some,0
1782,31,Female,coneduc,A great deal,1
1782,31,Female,conmedic,A great deal,1
1782,31,Female,consci,A great deal,1
1783,23,Female,coneduc,Only some,0
1783,23,Female,conmedic,A great deal,1
1783,23,Female,consci,Only some,0
1784,55,Female,coneduc,Only some,0
1784,55,Female,conmedic,Only some,0
1784,55,Female,consci,A great deal,1
1786,37,Female,coneduc,Only some,0
1786,37,Female,conmedic,Only some,0
1786,37,Female,consci,Only some,0
1791,47,Female,coneduc,Only some,0
1791,47,Female,conmedic,Only some,0
1791,47,Female,consci,Only some,0
1792,52,Female,coneduc,Only some,0
1792,52,Female,conmedic,A great deal,1
1792,52,Female,consci,Only some,0
1793,67,Male,coneduc,Only some,0
1793,67,Male,conmedic,A great deal,1
1793,67,Male,consci,A great deal,1
1794,29,Male,coneduc,Hardly any,0
1794,29,Male,conmedic,Hardly any,0
1794,29,Male,consci,Hardly any,0
1796,36,Male,coneduc,Only some,0
1796,36,Male,conmedic,Only some,0
1796,36,Male,consci,Only some,0
1797,64,Female,coneduc,Only some,0
1797,64,Female,conmedic,Only some,0
1797,64,Female,consci,Only some,0
1799,63,Female,coneduc,Only some,0
1799,63,Female,conmedic,A great deal,1
1799,63,Female,consci,Only some,0
1801,35,Female,coneduc,Only some,0
1801,35,Female,conmedic,A great deal,1
1801,35,Female,consci,Only some,0
1802,82,Female,coneduc,Only some,0
1802,82,Female,conmedic,Hardly any,0
1802,82,Female,consci,A great deal,1
1804,47,Female,coneduc,A great deal,1
1804,47,Female,conmedic,A great deal,1
1804,47,Female,consci,A great deal,1
1805,53,Male,coneduc,A great deal,1
1805,53,Male,conmedic,A great deal,1
1805,53,Male,consci,A great deal,1
1806,70,Female,coneduc,Hardly any,0
1806,70,Female,conmedic,Only some,0
1806,70,Female,consci,A great deal,1
1807,32,Female,coneduc,A great deal,1
1807,32,Female,conmedic,A great deal,1
1807,32,Female,consci,A great deal,1
1809,35,Female,coneduc,Only some,0
1809,35,Female,conmedic,Only some,0
1809,35,Female,consci,Only some,0
1812,41,Female,coneduc,Only some,0
1812,41,Female,conmedic,A great deal,1
1812,41,Female,consci,A great deal,1
1814,50,Female,coneduc,Hardly any,0
1814,50,Female,conmedic,Only some,0
1814,50,Female,consci,Only some,0
1815,56,Male,coneduc,Only some,0
1815,56,Male,conmedic,A great deal,1
1815,56,Male,consci,Only some,0
1817,49,Male,coneduc,Only some,0
1817,49,Male,conmedic,Only some,0
1817,49,Male,consci,Only some,0
1818,57,Male,coneduc,Only some,0
1818,57,Male,conmedic,Only some,0
1818,57,Male,consci,A great deal,1
1820,56,Male,coneduc,A great deal,1
1820,56,Male,conmedic,A great deal,1
1820,56,Male,consci,Only some,0
1821,55,Male,coneduc,Hardly any,0
1821,55,Male,conmedic,Hardly any,0
1821,55,Male,consci,A great deal,1
1824,60,Male,coneduc,Only some,0
1824,60,Male,conmedic,A great deal,1
1824,60,Male,consci,Only some,0
1827,45,Female,coneduc,A great deal,1
1827,45,Female,conmedic,Only some,0
1827,45,Female,consci,A great deal,1
1829,56,Female,coneduc,Hardly any,0
1829,56,Female,conmedic,Only some,0
1829,56,Female,consci,Only some,0
1830,24,Male,coneduc,Only some,0
1830,24,Male,conmedic,Only some,0
1830,24,Male,consci,Only some,0
1833,25,Female,coneduc,Only some,0
1833,25,Female,conmedic,A great deal,1
1833,25,Female,consci,A great deal,1
1836,23,Female,coneduc,Only some,0
1836,23,Female,conmedic,Only some,0
1836,23,Female,consci,Only some,0
1838,18,Female,coneduc,Only some,0
1838,18,Female,conmedic,Only some,0
1838,18,Female,consci,A great deal,1
1839,58,Male,coneduc,A great deal,1
1839,58,Male,conmedic,A great deal,1
1839,58,Male,consci,A great deal,1
1841,25,Male,coneduc,Hardly any,0
1841,25,Male,conmedic,A great deal,1
1841,25,Male,consci,A great deal,1
1842,72,Female,coneduc,Only some,0
1842,72,Female,conmedic,A great deal,1
1842,72,Female,consci,A great deal,1
1844,62,Female,coneduc,Only some,0
1844,62,Female,conmedic,Only some,0
1844,62,Female,consci,Only some,0
1845,85,Male,coneduc,A great deal,1
1845,85,Male,conmedic,A great deal,1
1845,85,Male,consci,Only some,0
1847,68,Male,coneduc,A great deal,1
1847,68,Male,conmedic,Only some,0
1847,68,Male,consci,A great deal,1
1849,75,Male,coneduc,Only some,0
1849,75,Male,conmedic,A great deal,1
1849,75,Male,consci,A great deal,1
1850,55,Male,coneduc,A great deal,1
1850,55,Male,conmedic,A great deal,1
1850,55,Male,consci,Only some,0
1851,35,Male,coneduc,A great deal,1
1851,35,Male,conmedic,Hardly any,0
1851,35,Male,consci,Hardly any,0
1853,27,Male,coneduc,Only some,0
1853,27,Male,conmedic,Hardly any,0
1853,27,Male,consci,Hardly any,0
1855,61,Male,coneduc,Only some,0
1855,61,Male,conmedic,Only some,0
1855,61,Male,consci,A great deal,1
1856,67,Female,coneduc,Only some,0
1856,67,Female,conmedic,A great deal,1
1856,67,Female,consci,A great deal,1
1857,80,Male,coneduc,Only some,0
1857,80,Male,conmedic,Only some,0
1857,80,Male,consci,Hardly any,0
1858,86,Female,coneduc,A great deal,1
1858,86,Female,conmedic,A great deal,1
1858,86,Female,consci,A great deal,1
1860,28,Female,coneduc,Only some,0
1860,28,Female,conmedic,Only some,0
1860,28,Female,consci,A great deal,1
1862,23,Female,coneduc,Only some,0
1862,23,Female,conmedic,A great deal,1
1862,23,Female,consci,A great deal,1
1863,45,Female,coneduc,A great deal,1
1863,45,Female,conmedic,Only some,0
1863,45,Female,consci,Only some,0
1865,39,Female,coneduc,Only some,0
1865,39,Female,conmedic,Only some,0
1865,39,Female,consci,Only some,0
1866,81,Male,coneduc,A great deal,1
1866,81,Male,conmedic,A great deal,1
1866,81,Male,consci,A great deal,1
1868,34,Male,coneduc,A great deal,1
1868,34,Male,conmedic,A great deal,1
1868,34,Male,consci,A great deal,1
1870,59,Female,coneduc,Only some,0
1870,59,Female,conmedic,Only some,0
1870,59,Female,consci,Only some,0
1872,84,Male,coneduc,Only some,0
1872,84,Male,conmedic,A great deal,1
1872,84,Male,consci,Only some,0
1873,24,Female,coneduc,Only some,0
1873,24,Female,conmedic,Only some,0
1873,24,Female,consci,Hardly any,0
1875,36,Female,coneduc,Only some,0
1875,36,Female,conmedic,Only some,0
1875,36,Female,consci,Only some,0
1878,18,Male,coneduc,Hardly any,0
1878,18,Male,conmedic,Only some,0
1878,18,Male,consci,A great deal,1
1879,53,Female,coneduc,Only some,0
1879,53,Female,conmedic,Only some,0
1879,53,Female,consci,A great deal,1
1880,49,Female,coneduc,A great deal,1
1880,49,Female,conmedic,A great deal,1
1880,49,Female,consci,Only some,0
1882,72,Female,coneduc,A great deal,1
1882,72,Female,conmedic,Only some,0
1882,72,Female,consci,Only some,0
1885,34,Male,coneduc,Only some,0
1885,34,Male,conmedic,A great deal,1
1885,34,Male,consci,Only some,0
1887,25,Female,coneduc,Hardly any,0
1887,25,Female,conmedic,Hardly any,0
1887,25,Female,consci,Only some,0
1888,53,Female,coneduc,A great deal,1
1888,53,Female,conmedic,Only some,0
1888,53,Female,consci,A great deal,1
1890,30,Female,coneduc,Only some,0
1890,30,Female,conmedic,A great deal,1
1890,30,Female,consci,A great deal,1
1891,43,Male,coneduc,Only some,0
1891,43,Male,conmedic,Only some,0
1891,43,Male,consci,Only some,0
1892,27,Male,coneduc,Only some,0
1892,27,Male,conmedic,Only some,0
1892,27,Male,consci,Only some,0
1893,57,Male,coneduc,Only some,0
1893,57,Male,conmedic,Only some,0
1893,57,Male,consci,Only some,0
1894,43,Female,coneduc,Only some,0
1894,43,Female,conmedic,A great deal,1
1894,43,Female,consci,Only some,0
1896,61,Female,coneduc,Only some,0
1896,61,Female,conmedic,Only some,0
1896,61,Female,consci,Only some,0
1897,39,Male,coneduc,Hardly any,0
1897,39,Male,conmedic,Hardly any,0
1897,39,Male,consci,Only some,0
1898,54,Female,coneduc,Only some,0
1898,54,Female,conmedic,Hardly any,0
1898,54,Female,consci,Only some,0
1900,54,Male,coneduc,Hardly any,0
1900,54,Male,conmedic,A great deal,1
1900,54,Male,consci,Only some,0
1901,49,Male,coneduc,Hardly any,0
1901,49,Male,conmedic,Only some,0
1901,49,Male,consci,Hardly any,0
1902,77,Female,coneduc,A great deal,1
1902,77,Female,conmedic,Only some,0
1902,77,Female,consci,Only some,0
1904,43,Male,coneduc,A great deal,1
1904,43,Male,conmedic,A great deal,1
1904,43,Male,consci,A great deal,1
1907,51,Male,coneduc,Only some,0
1907,51,Male,conmedic,Only some,0
1907,51,Male,consci,Only some,0
1908,34,Female,coneduc,Hardly any,0
1908,34,Female,conmedic,Hardly any,0
1908,34,Female,consci,Only some,0
1909,28,Male,coneduc,Only some,0
1909,28,Male,conmedic,A great deal,1
1909,28,Male,consci,A great deal,1
1910,35,Female,coneduc,Hardly any,0
1910,35,Female,conmedic,Only some,0
1910,35,Female,consci,Only some,0
1913,66,Female,coneduc,Hardly any,0
1913,66,Female,conmedic,Only some,0
1913,66,Female,consci,Only some,0
1915,20,Male,coneduc,Only some,0
1915,20,Male,conmedic,Hardly any,0
1915,20,Male,consci,Hardly any,0
1917,64,Female,coneduc,Only some,0
1917,64,Female,conmedic,Only some,0
1917,64,Female,consci,Only some,0
1919,60,Male,coneduc,Only some,0
1919,60,Male,conmedic,Only some,0
1919,60,Male,consci,Only some,0
1920,34,Male,coneduc,Only some,0
1920,34,Male,conmedic,Only some,0
1920,34,Male,consci,A great deal,1
1921,31,Female,coneduc,Only some,0
1921,31,Female,conmedic,Only some,0
1921,31,Female,consci,Only some,0
1922,24,Male,coneduc,Only some,0
1922,24,Male,conmedic,A great deal,1
1922,24,Male,consci,A great deal,1
1924,38,Female,coneduc,Hardly any,0
1924,38,Female,conmedic,Only some,0
1924,38,Female,consci,A great deal,1
1926,60,Female,coneduc,Only some,0
1926,60,Female,conmedic,Only some,0
1926,60,Female,consci,Only some,0
1928,25,Female,coneduc,Hardly any,0
1928,25,Female,conmedic,Hardly any,0
1928,25,Female,consci,Only some,0
1932,61,Female,coneduc,Only some,0
1932,61,Female,conmedic,Hardly any,0
1932,61,Female,consci,Only some,0
1933,30,Female,coneduc,A great deal,1
1933,30,Female,conmedic,Only some,0
1933,30,Female,consci,Only some,0
1934,66,Female,coneduc,Only some,0
1934,66,Female,conmedic,Hardly any,0
1934,66,Female,consci,A great deal,1
1936,41,Male,coneduc,Only some,0
1936,41,Male,conmedic,Only some,0
1936,41,Male,consci,A great deal,1
1938,26,Female,coneduc,Only some,0
1938,26,Female,conmedic,Only some,0
1938,26,Female,consci,A great deal,1
1942,18,Female,coneduc,A great deal,1
1942,18,Female,conmedic,A great deal,1
1942,18,Female,consci,A great deal,1
1945,44,Female,coneduc,A great deal,1
1945,44,Female,conmedic,Only some,0
1945,44,Female,consci,Only some,0
1947,21,Male,coneduc,Only some,0
1947,21,Male,conmedic,Only some,0
1947,21,Male,consci,A great deal,1
1951,66,Female,coneduc,A great deal,1
1951,66,Female,conmedic,Hardly any,0
1951,66,Female,consci,A great deal,1
1953,58,Male,coneduc,A great deal,1
1953,58,Male,conmedic,A great deal,1
1953,58,Male,consci,Only some,0
1955,46,Male,coneduc,A great deal,1
1955,46,Male,conmedic,Only some,0
1955,46,Male,consci,Only some,0
1957,49,Female,coneduc,Only some,0
1957,49,Female,conmedic,Only some,0
1957,49,Female,consci,A great deal,1
1959,63,Male,coneduc,Only some,0
1959,63,Male,conmedic,Only some,0
1959,63,Male,consci,Hardly any,0
1961,69,Female,coneduc,Hardly any,0
1961,69,Female,conmedic,Only some,0
1961,69,Female,consci,Only some,0
1964,42,Female,coneduc,A great deal,1
1964,42,Female,conmedic,A great deal,1
1964,42,Female,consci,Only some,0
1969,28,Female,coneduc,Hardly any,0
1969,28,Female,conmedic,Only some,0
1969,28,Female,consci,Only some,0
1972,32,Male,coneduc,Only some,0
1972,32,Male,conmedic,A great deal,1
1972,32,Male,consci,A great deal,1
1974,59,Male,coneduc,Only some,0
1974,59,Male,conmedic,A great deal,1
1974,59,Male,consci,Only some,0
1975,38,Female,coneduc,Only some,0
1975,38,Female,conmedic,Only some,0
1975,38,Female,consci,Only some,0
1977,36,Male,coneduc,Only some,0
1977,36,Male,conmedic,Only some,0
1977,36,Male,consci,Only some,0
1978,29,Male,coneduc,Only some,0
1978,29,Male,conmedic,Only some,0
1978,29,Male,consci,Only some,0
1980,42,Female,coneduc,Only some,0
1980,42,Female,conmedic,Only some,0
1980,42,Female,consci,Hardly any,0
1981,60,Male,coneduc,Hardly any,0
1981,60,Male,conmedic,Hardly any,0
1981,60,Male,consci,Only some,0
1983,34,Male,coneduc,Only some,0
1983,34,Male,conmedic,A great deal,1
1983,34,Male,consci,A great deal,1
1984,32,Female,coneduc,Only some,0
1984,32,Female,conmedic,Only some,0
1984,32,Female,consci,A great deal,1
1985,22,Female,coneduc,A great deal,1
1985,22,Female,conmedic,A great deal,1
1985,22,Female,consci,Hardly any,0
1986,35,Female,coneduc,Only some,0
1986,35,Female,conmedic,A great deal,1
1986,35,Female,consci,Only some,0
1987,22,Female,coneduc,A great deal,1
1987,22,Female,conmedic,Hardly any,0
1987,22,Female,consci,Only some,0
1989,44,Male,coneduc,Only some,0
1989,44,Male,conmedic,Only some,0
1989,44,Male,consci,Only some,0
1990,66,Female,coneduc,Only some,0
1990,66,Female,conmedic,Only some,0
1990,66,Female,consci,Only some,0
1992,47,Male,coneduc,A great deal,1
1992,47,Male,conmedic,A great deal,1
1992,47,Male,consci,Only some,0
1997,71,Male,coneduc,Only some,0
1997,71,Male,conmedic,Only some,0
1997,71,Male,consci,A great deal,1
1998,85,Female,coneduc,Only some,0
1998,85,Female,conmedic,Only some,0
1998,85,Female,consci,Only some,0
1999,72,Female,coneduc,Only some,0
1999,72,Female,conmedic,Only some,0
1999,72,Female,consci,Hardly any,0
2000,51,Female,coneduc,Hardly any,0
2000,51,Female,conmedic,Hardly any,0
2000,51,Female,consci,A great deal,1
2002,60,Female,coneduc,Only some,0
2002,60,Female,conmedic,Only some,0
2002,60,Female,consci,A great deal,1
2003,56,Female,coneduc,Only some,0
2003,56,Female,conmedic,Only some,0
2003,56,Female,consci,Only some,0
2004,55,Female,coneduc,Only some,0
2004,55,Female,conmedic,A great deal,1
2004,55,Female,consci,A great deal,1
2006,64,Female,coneduc,Hardly any,0
2006,64,Female,conmedic,Only some,0
2006,64,Female,consci,Only some,0
2007,29,Female,coneduc,Hardly any,0
2007,29,Female,conmedic,Only some,0
