custid,orderid,date,price,qty
127256,713406,2024-08-05,51.48,2
127257,724393,2025-03-30,69.48,2
127258,742857,2025-11-21,23.94,1
127259,719386,2024-12-26,57.6,2
127260,736266,2025-09-10,47.94,1
127261,725861,2025-04-23,15.54,1
127262,755066,2026-03-24,71.88,2
127263,738304,2025-10-04,23.94,1
127264,702983,2024-02-12,68.28,2
127265,748583,2026-01-17,28.8,1
127266,703895,2024-02-23,68.28,2
127267,745734,2025-12-18,41.94,1
127268,709333,2024-05-11,28.8,1
127269,726935,2025-05-11,28.8,1
127270,716815,2024-10-22,47.94,1
127271,720266,2025-01-14,28.8,1
127271,725973,2025-04-26,28.8,1
127271,741500,2025-11-08,28.8,1
127272,730029,2025-06-25,55.08,2
127273,723653,2025-03-18,28.8,1
127274,736325,2025-09-11,135.48,2
127275,747504,2026-01-04,71.88,2
127276,709173,2024-05-08,34.74,1
127276,714928,2024-09-08,47.94,1
127277,720212,2025-01-13,35.99,1
127278,736718,2025-09-16,41.94,1
127279,731045,2025-07-08,103.02,3
127279,740163,2025-10-26,154.79,2
127280,738568,2025-10-08,35.94,1
127281,705039,2024-03-09,67.08,2
127281,709355,2024-05-12,68.28,2
127282,741074,2025-11-04,74.28,2
127283,712580,2024-07-16,34.74,1
127284,713090,2024-07-28,35.88,2
127285,747968,2026-01-10,35.94,1
127286,729312,2025-06-15,35.94,1
127287,718693,2024-12-08,34.74,1
127287,746026,2025-12-20,35.94,1
127288,720635,2025-01-23,51.48,2
127289,757842,2026-04-24,47.94,1
127290,710486,2024-06-01,28.8,1
127291,750416,2026-02-05,35.94,1
127292,754826,2026-03-22,35.94,1
127292,756400,2026-04-08,98.22,3
127293,723976,2025-03-23,34.74,1
127293,724930,2025-04-08,47.94,1
127294,744283,2025-12-06,35.94,1
127295,708070,2024-04-20,49.14,2
127296,711650,2024-06-27,47.94,1
127297,721077,2025-01-31,69.54,3
127298,707133,2024-04-06,28.8,1
127299,737892,2025-09-30,35.94,1
127300,728423,2025-06-02,35.94,1
127301,724189,2025-03-27,34.74,1
127302,719549,2024-12-30,28.8,1
127303,736291,2025-09-11,28.8,1
127304,736206,2025-09-10,47.88,2
127305,745364,2025-12-14,15.54,1
127306,754217,2026-03-14,28.8,1
127307,711161,2024-06-17,23.94,1
127308,736858,2025-09-17,35.94,1
127309,719362,2024-12-25,34.74,1
127309,720115,2025-01-11,47.94,1
127310,727403,2025-05-18,35.94,1
127311,706429,2024-03-29,52.74,2
127312,707830,2024-04-16,34.74,1
127313,702961,2024-02-11,69.48,2
127314,717265,2024-11-02,35.99,1
127315,730792,2025-07-04,111.54,1
127316,730073,2025-06-25,47.94,1
127317,756788,2026-04-12,83.88,2
127318,720867,2025-01-27,28.8,1
127319,702770,2024-02-09,34.74,1
127320,750645,2026-02-07,77.88,2
127321,743845,2025-12-02,107.96,3
127321,748495,2026-01-16,107.96,3
127321,750533,2026-02-06,107.96,3
127322,729385,2025-06-16,64.68,2
127323,712415,2024-07-12,34.74,1
127324,708063,2024-04-20,34.74,1
127324,717658,2024-11-10,34.74,1
127325,757739,2026-04-23,41.94,1
127326,705471,2024-03-16,47.94,1
127327,717448,2024-11-06,23.94,1
127328,750356,2026-02-04,35.94,1
127329,722132,2025-02-19,59.94,1
127330,733151,2025-08-05,55.08,2
127331,738381,2025-10-05,53.88,2
127332,747709,2026-01-07,35.94,1
127332,753610,2026-03-07,47.94,1
127333,721976,2025-02-17,43.08,2
127334,728678,2025-06-06,28.8,1
127335,726654,2025-05-07,43.14,2
127336,752096,2026-02-21,35.94,1
127337,736493,2025-09-13,34.74,1
127338,740920,2025-11-02,41.94,1
127339,755380,2026-03-28,35.94,1
127340,711107,2024-06-16,68.28,2
127340,712133,2024-07-06,67.08,2
127340,713542,2024-08-08,137.94,2
127341,754944,2026-03-23,22.74,1
127342,758947,2026-05-06,28.8,1
127343,755874,2026-04-02,23.94,1
127344,745899,2025-12-19,52.74,2
127345,718677,2024-12-08,34.74,1
127346,740610,2025-10-30,148.56,4
127347,731941,2025-07-20,23.94,1
127348,751860,2026-02-19,35.94,1
127349,752894,2026-02-28,35.94,1
127350,701450,2024-01-21,43.2,1
127351,703807,2024-02-22,34.74,1
127352,711616,2024-06-27,76.74,3
127353,747404,2026-01-03,35.94,1
127354,727094,2025-05-13,55.08,2
127355,736111,2025-09-09,154.74,2
127356,725832,2025-04-22,35.94,1
127357,754468,2026-03-18,35.94,1
127358,721780,2025-02-13,41.94,1
127359,733584,2025-08-10,28.8,1
127360,735854,2025-09-05,67.08,2
127361,746069,2025-12-20,35.94,1
127362,748980,2026-01-21,37.14,1
127363,741550,2025-11-08,119.94,1
127364,750781,2026-02-08,71.88,2
127365,752926,2026-02-28,35.94,1
127366,703820,2024-02-22,47.88,2
127367,756667,2026-04-10,35.94,1
127368,710251,2024-05-27,28.8,1
127369,708216,2024-04-22,34.74,1
127370,735633,2025-09-03,34.74,1
127371,716554,2024-10-17,28.8,1
127371,753295,2026-03-03,35.94,1
127372,735203,2025-08-28,143.94,1
127373,739793,2025-10-21,5.94,1
127374,720984,2025-01-29,69.48,2
127375,747365,2026-01-02,74.88,2
127376,750222,2026-02-03,28.8,1
127377,733523,2025-08-10,35.94,1
127378,714899,2024-09-08,34.74,1
127379,753984,2026-03-12,35.94,1
127380,732916,2025-08-02,35.94,1
127381,758096,2026-04-27,47.94,1
127382,738733,2025-10-10,47.94,1
127382,738742,2025-10-10,35.94,1
127383,703125,2024-02-13,34.74,1
127383,704195,2024-02-27,34.74,1
127383,747445,2026-01-03,104.22,3
127384,751691,2026-02-17,47.94,1
127385,732682,2025-07-29,34.74,1
127386,723655,2025-03-18,41.94,1
127387,709959,2024-05-22,34.74,1
127387,710645,2024-06-05,47.94,1
127387,739909,2025-10-23,67.08,2
127388,703958,2024-02-23,34.74,1
127389,745906,2025-12-19,37.14,1
127390,760625,2026-05-17,71.93,2
127391,723579,2025-03-17,41.94,1
127392,736079,2025-09-08,34.74,1
127393,724118,2025-03-25,34.74,1
127394,717603,2024-11-09,43.14,2
127395,715298,2024-09-17,28.8,1
127396,742107,2025-11-14,47.94,1
127397,742950,2025-11-22,47.94,1
127398,711447,2024-06-23,34.74,1
127399,701640,2024-01-23,28.8,1
127400,727237,2025-05-16,28.8,1
127400,740508,2025-10-29,47.94,1
127401,735555,2025-09-02,28.8,1
127402,746737,2025-12-26,37.14,1
127403,753625,2026-03-07,47.94,1
127404,757564,2026-04-21,35.94,1
127405,744830,2025-12-10,28.8,1
127406,708813,2024-05-02,28.8,1
127407,726416,2025-05-02,34.74,1
127408,758780,2026-05-04,35.94,1
127409,734602,2025-08-22,16.74,1
127410,753268,2026-03-03,35.94,1
127411,727194,2025-05-15,47.94,1
127412,750754,2026-02-08,19.14,1
127413,739403,2025-10-17,35.94,1
127414,733363,2025-08-08,45.54,2
127415,707850,2024-04-16,47.88,2
127416,700788,2024-01-10,38.28,2
127417,742464,2025-11-17,40.68,2
127418,739281,2025-10-16,15.54,1
127419,722318,2025-02-23,41.94,1
127419,723988,2025-03-23,125.82,3
127420,715179,2024-09-14,143.82,3
127421,727097,2025-05-13,35.99,1
127422,720476,2025-01-19,59.88,2
127423,716927,2024-10-25,47.94,1
127424,753780,2026-03-09,41.94,1
127425,747040,2025-12-30,35.94,1
127426,722625,2025-03-01,47.88,2
127427,718993,2024-12-17,43.08,2
127428,757266,2026-04-17,35.94,1
127429,730769,2025-07-04,28.8,1
127430,713495,2024-08-06,34.74,1
127431,738169,2025-10-03,41.94,1
127432,730882,2025-07-05,35.94,1
127433,715353,2024-09-18,47.94,1
127434,724403,2025-03-30,41.94,1
127435,706420,2024-03-28,34.74,1
127436,731576,2025-07-14,35.94,1
127437,726836,2025-05-09,107.82,3
127438,705437,2024-03-16,23.94,1
127439,730985,2025-07-07,59.94,1
127439,733848,2025-08-13,47.94,1
127440,713832,2024-08-15,34.74,1
127441,709883,2024-05-21,28.8,1
127442,706948,2024-04-04,47.88,2
127443,704280,2024-02-28,47.94,1
127444,705659,2024-03-19,34.74,1
127445,755216,2026-03-26,35.94,1
127446,742096,2025-11-14,37.14,1
127447,739408,2025-10-17,85.08,2
127447,739496,2025-10-18,35.88,2
127447,748832,2026-01-20,143.94,1
127447,749613,2026-01-28,119.88,2
127447,750621,2026-02-07,263.82,3
127447,755190,2026-03-26,383.7,5
127447,756456,2026-04-08,287.88,2
127447,758438,2026-05-01,287.88,2
127448,703572,2024-02-19,34.74,1
127449,704752,2024-03-05,68.28,2
127450,710737,2024-06-07,35.99,1
127451,702118,2024-01-29,34.74,1
127452,733625,2025-08-10,74.28,2
127453,716565,2024-10-17,28.8,1
127454,718086,2024-11-21,128.28,2
127455,742873,2025-11-21,35.94,1
127456,721129,2025-02-01,34.74,1
127457,732265,2025-07-24,68.28,2
127458,709620,2024-05-17,47.94,1
127458,722219,2025-02-21,47.94,1
127459,707740,2024-04-15,95.88,2
127460,723372,2025-03-14,28.8,1
127461,719289,2024-12-23,34.74,1
127462,746412,2025-12-23,59.88,2
127463,720581,2025-01-22,38.28,2
127464,731623,2025-07-15,35.94,1
127465,705243,2024-03-13,107.82,3
127465,716445,2024-10-15,107.96,3
127466,710315,2024-05-28,28.8,1
127467,741431,2025-11-07,35.94,1
127468,745388,2025-12-15,117.54,1
127469,731119,2025-07-09,28.8,1
127470,729968,2025-06-24,35.94,1
127471,752855,2026-02-28,28.8,1
127472,724626,2025-04-03,28.8,1
127473,741566,2025-11-08,25.14,1
127474,753438,2026-03-05,35.94,1
127475,716537,2024-10-17,28.8,1
127476,733035,2025-08-03,35.94,1
127477,760513,2026-05-17,28.8,1
127478,712289,2024-07-10,22.74,1
127478,712293,2024-07-10,29.88,2
127479,726973,2025-05-11,35.99,1
127480,721928,2025-02-16,34.74,1
127481,722873,2025-03-06,35.94,1
127482,739745,2025-10-20,23.94,1
127483,730206,2025-06-27,57.42,3
127484,713782,2024-08-13,59.82,3
127485,738989,2025-10-13,19.14,1
127486,726284,2025-04-30,125.82,3
127487,702894,2024-02-10,28.8,1
127488,716656,2024-10-19,43.14,2
127489,702388,2024-02-03,153.46,4
127490,710491,2024-06-01,47.94,2
127491,704027,2024-02-24,49.14,2
127492,747188,2026-01-01,71.88,2
127493,713924,2024-08-17,41.94,1
127494,717407,2024-11-05,41.94,1
127495,707499,2024-04-12,49.14,2
127496,741436,2025-11-07,37.14,1
127497,727176,2025-05-15,67.08,2
127497,745173,2025-12-13,71.93,2
127498,707300,2024-04-09,47.94,1
127499,752534,2026-02-25,143.82,3
127500,749277,2026-01-25,47.94,1
127501,701258,2024-01-18,29.94,1
127502,710377,2024-05-29,28.8,1
127503,704552,2024-03-02,35.94,1
127504,724361,2025-03-29,67.08,2
127505,728452,2025-06-03,28.8,1
127506,719852,2025-01-05,35.94,1
127507,725066,2025-04-10,49.08,2
127507,726211,2025-04-29,29.94,1
127507,728213,2025-05-31,47.94,1
127508,717052,2024-10-28,28.8,1
127509,703376,2024-02-16,23.94,1
127510,748578,2026-01-17,47.94,1
127511,718123,2024-11-21,28.8,1
127512,727658,2025-05-22,28.8,1
127513,736410,2025-09-12,47.94,1
127514,718271,2024-11-25,107.94,1
127514,744183,2025-12-05,73.08,2
127515,726064,2025-04-27,55.08,2
127516,714121,2024-08-21,38.34,2
127517,740467,2025-10-29,35.94,1
127518,752448,2026-02-24,35.94,1
127519,745041,2025-12-12,23.94,1
127520,708433,2024-04-26,28.8,1
127521,725414,2025-04-15,28.8,1
127521,728113,2025-05-29,47.94,1
127521,734203,2025-08-17,47.94,1
127522,723985,2025-03-23,28.8,1
127523,704096,2024-02-25,28.8,1
127524,733724,2025-08-12,35.94,1
127525,755375,2026-03-28,37.14,1
127526,756585,2026-04-10,35.94,1
127527,728577,2025-06-05,34.74,1
127528,755516,2026-03-30,31.08,2
127529,753591,2026-03-07,35.94,1
127530,702245,2024-01-31,59.94,1
127531,700645,2024-01-08,28.8,1
127532,753928,2026-03-11,35.94,1
127533,747581,2026-01-05,71.88,2
127534,740765,2025-11-01,83.88,2
127535,722390,2025-02-24,41.94,1
127536,741847,2025-11-12,37.14,1
127537,721258,2025-02-04,57.48,2
127538,735657,2025-09-03,35.94,1
127539,745815,2025-12-18,41.94,1
127540,718203,2024-11-24,43.08,2
127541,758410,2026-04-30,47.94,1
127542,724343,2025-03-29,47.94,1
127542,724875,2025-04-07,201.3,5
127542,729153,2025-06-13,111.54,1
127542,736395,2025-09-12,135.48,2
127542,756324,2026-04-07,146.28,2
127543,743967,2025-12-03,35.94,1
127544,724680,2025-04-04,34.74,1
127545,739588,2025-10-19,23.94,1
127545,750053,2026-02-01,47.94,1
127546,748959,2026-01-21,35.99,1
127547,740858,2025-11-02,71.88,2
127548,702735,2024-02-08,59.94,1
127549,729636,2025-06-19,59.94,1
127550,711471,2024-06-24,15.54,1
127551,710770,2024-06-07,118.8,1
127551,722505,2025-02-26,118.8,1
127552,714106,2024-08-21,34.74,1
127553,746880,2025-12-28,35.94,1
127554,713186,2024-07-30,28.8,1
127555,701822,2024-01-25,35.94,1
127556,746799,2025-12-27,37.14,1
127557,732202,2025-07-23,71.88,2
127558,737165,2025-09-21,37.14,1
127559,729457,2025-06-17,55.08,2
127560,731032,2025-07-07,71.88,2
127561,732485,2025-07-26,59.94,1
127562,728203,2025-05-30,34.74,1
127563,710505,2024-06-01,34.74,1
127564,736426,2025-09-12,35.94,1
127565,729610,2025-06-19,71.88,2
127566,752726,2026-02-27,35.94,1
127567,740517,2025-10-29,59.94,1
127568,719870,2025-01-06,34.74,1
127569,719251,2024-12-22,59.94,1
127570,726173,2025-04-29,31.08,2
127571,736666,2025-09-15,71.88,2
127572,733083,2025-08-04,35.94,1
127573,721224,2025-02-03,34.74,1
127574,753638,2026-03-07,71.88,2
127575,742595,2025-11-19,35.94,1
127576,737691,2025-09-28,119.82,3
127577,738565,2025-10-08,37.14,1
127578,709842,2024-05-20,69.48,3
127579,755825,2026-04-02,35.94,1
127580,713445,2024-08-05,41.94,1
127581,731362,2025-07-11,55.08,2
127582,754307,2026-03-15,35.94,1
127583,730736,2025-07-04,35.94,1
127583,736740,2025-09-16,137.94,2
127584,740410,2025-10-28,28.8,1
127585,709516,2024-05-14,28.8,1
127586,736413,2025-09-12,28.8,1
127587,722914,2025-03-06,28.8,1
127588,736875,2025-09-18,59.94,1
127589,736536,2025-09-13,35.94,1
127590,727402,2025-05-18,28.8,1
127591,731616,2025-07-15,47.94,1
127592,738117,2025-10-03,23.94,1
127593,714697,2024-09-04,47.94,1
127594,730066,2025-06-25,131.88,2
127595,756039,2026-04-04,71.88,2
127596,704387,2024-03-01,143.82,3
127597,726682,2025-05-07,47.94,1
127598,734789,2025-08-24,40.68,2
127598,734790,2025-08-24,35.94,1
127599,739702,2025-10-20,73.08,2
127600,715321,2024-09-17,28.8,1
127601,721968,2025-02-17,34.74,1
127602,711142,2024-06-16,107.94,1
127603,708584,2024-04-28,28.8,1
127603,712077,2024-07-05,62.28,2
127604,707077,2024-04-06,86.4,3
127605,760073,2026-05-13,47.94,1
127605,760317,2026-05-15,59.94,1
127606,703770,2024-02-21,43.14,2
127607,758827,2026-05-05,35.94,1
127608,745522,2025-12-16,37.14,1
127609,759192,2026-05-09,35.94,1
127610,735068,2025-08-27,103.14,2
127611,723898,2025-03-22,34.74,1
127612,729061,2025-06-11,47.94,1
127613,740667,2025-10-31,37.14,1
127614,737554,2025-09-26,35.94,1
127615,753238,2026-03-03,35.94,1
127616,733386,2025-08-08,28.8,1
127617,755413,2026-03-29,35.94,1
127618,757529,2026-04-20,107.82,3
127619,739204,2025-10-15,107.82,3
127620,721132,2025-02-01,41.94,1
127621,700418,2024-01-05,68.28,2
127621,701105,2024-01-15,118.8,1
127622,753073,2026-03-01,47.94,1
127623,743877,2025-12-03,117.54,1
127624,729077,2025-06-12,28.8,1
127625,731405,2025-07-12,35.94,1
127626,743749,2025-12-01,28.8,1
127627,729931,2025-06-23,34.74,1
127628,713420,2024-08-05,41.94,1
127629,721570,2025-02-10,73.14,3
127630,748542,2026-01-17,71.88,2
127631,713874,2024-08-16,22.74,1
127632,705660,2024-03-19,29.94,1
127633,740190,2025-10-26,47.94,1
127634,736503,2025-09-13,28.8,1
127635,747460,2026-01-03,35.94,1
127636,709240,2024-05-10,34.74,1
127637,737331,2025-09-23,47.94,1
127638,740169,2025-10-26,59.94,1
127639,713240,2024-08-01,41.94,1
127639,714101,2024-08-21,41.94,1
127639,715347,2024-09-18,83.88,2
127639,715548,2024-09-22,41.94,1
127639,717821,2024-11-14,41.94,1
127639,718381,2024-11-29,52.74,2
127639,719867,2025-01-05,89.88,2
127639,722331,2025-02-23,41.94,1
127640,758088,2026-04-27,41.94,1
127641,734913,2025-08-25,47.94,1
127642,718933,2024-12-15,179.82,3
127643,741174,2025-11-05,119.94,1
127644,716909,2024-10-25,43.14,2
127645,759152,2026-05-08,20.34,1
127646,731198,2025-07-10,23.94,1
127647,747417,2026-01-03,28.8,1
127648,727318,2025-05-17,28.8,1
127649,744244,2025-12-06,83.93,2
127650,734317,2025-08-18,111.54,1
127651,723546,2025-03-16,35.94,1
127652,718132,2024-11-22,28.8,1
127653,742844,2025-11-21,251.64,6
127654,738528,2025-10-07,23.94,1
127655,754780,2026-03-21,28.8,1
127656,704614,2024-03-03,88.62,3
127657,760391,2026-05-16,67.08,2
127658,754415,2026-03-17,41.94,1
127659,719720,2025-01-02,35.99,1
127659,721825,2025-02-14,61.02,3
127660,702144,2024-01-30,95.88,2
127660,713988,2024-08-18,71.88,2
127661,739965,2025-10-24,41.94,1
127662,743706,2025-12-01,47.94,1
127663,729006,2025-06-10,19.14,1
127664,735066,2025-08-27,47.94,1
127665,737306,2025-09-23,35.94,1
127666,744773,2025-12-10,35.94,1
127667,721248,2025-02-04,74.28,2
127668,717491,2024-11-07,28.8,1
127669,729147,2025-06-13,83.88,2
127670,713909,2024-08-16,22.74,1
127671,730344,2025-06-29,41.94,1
127672,751775,2026-02-18,35.94,1
127673,758260,2026-04-28,25.14,1
127674,729494,2025-06-18,23.94,1
127675,745610,2025-12-16,41.94,1
127676,739407,2025-10-17,71.88,2
127677,744518,2025-12-08,35.94,1
127678,730668,2025-07-03,35.94,1
127679,716903,2024-10-25,47.94,1
127680,722174,2025-02-21,47.94,1
127681,703090,2024-02-13,95.88,2
127682,733718,2025-08-12,35.94,1
127683,742186,2025-11-15,41.94,1
127684,700305,2024-01-04,81.36,4
127684,714145,2024-08-22,75.36,4
127684,726381,2025-05-02,71.98,2
127684,741614,2025-11-09,143.86,4
127685,734509,2025-08-21,131.88,2
127686,753368,2026-03-04,35.94,1
127687,703963,2024-02-23,28.8,1
127688,755037,2026-03-24,35.94,1
127689,733912,2025-08-14,35.94,1
127690,741871,2025-11-12,59.94,1
127691,753997,2026-03-12,28.8,1
127692,718377,2024-11-28,34.74,1
127693,702249,2024-02-01,67.08,2
127694,730179,2025-06-27,28.8,1
127695,739453,2025-10-18,23.94,1
127696,733806,2025-08-13,34.74,1
127697,714816,2024-09-07,34.74,1
127698,738436,2025-10-06,47.94,1
127699,726482,2025-05-04,71.88,2
127700,735603,2025-09-02,23.94,1
127701,711942,2024-07-03,34.74,1
127702,751847,2026-02-19,95.82,3
127703,751198,2026-02-13,143.94,1
127704,706859,2024-04-03,28.8,1
127705,700686,2024-01-09,47.94,1
127706,727603,2025-05-21,35.94,1
127707,713659,2024-08-10,122.04,6
127708,717721,2024-11-12,34.74,1
127709,758258,2026-04-28,35.94,1
127710,712144,2024-07-07,34.74,1
127711,719395,2024-12-26,34.74,1
127712,713183,2024-07-30,23.94,1
127713,743966,2025-12-03,35.94,1
127714,746366,2025-12-23,41.94,1
127715,732692,2025-07-29,55.08,2
127716,757562,2026-04-21,35.94,1
127717,750379,2026-02-04,35.94,1
127718,717109,2024-10-29,34.74,1
127719,742037,2025-11-13,35.94,1
127720,725330,2025-04-14,23.94,1
127721,744858,2025-12-11,35.94,1
127722,724914,2025-04-08,67.08,2
127723,707974,2024-04-18,107.94,1
127724,738311,2025-10-04,25.14,1
127725,738369,2025-10-05,35.94,1
127726,708831,2024-05-03,28.8,1
127727,731679,2025-07-16,35.94,1
127728,731909,2025-07-19,34.74,1
127729,714197,2024-08-23,28.8,1
127730,732517,2025-07-27,28.8,1
127731,731035,2025-07-07,35.94,1
127732,749777,2026-01-30,71.88,2
127733,758555,2026-05-02,35.94,1
127734,743481,2025-11-28,22.74,1
127735,747041,2025-12-30,37.14,1
127736,722468,2025-02-26,28.8,1
127737,731226,2025-07-10,47.94,1
127738,700487,2024-01-06,45.6,2
127738,716743,2024-10-21,68.4,3
127739,750160,2026-02-02,41.94,1
127740,753789,2026-03-09,35.94,1
127741,714947,2024-09-09,143.82,3
127741,735590,2025-09-02,95.88,2
127742,707395,2024-04-10,28.8,1
127743,742999,2025-11-22,35.94,1
127744,739284,2025-10-16,28.8,1
127745,729379,2025-06-16,47.94,1
127746,748005,2026-01-10,38.94,1
127747,716394,2024-10-13,35.99,1
127748,709400,2024-05-12,23.94,1
127749,751504,2026-02-16,35.94,1
127750,724649,2025-04-04,47.94,1
127751,712639,2024-07-18,69.48,2
127752,736354,2025-09-12,41.94,1
127753,732757,2025-07-31,38.28,2
127754,731307,2025-07-11,29.94,1
127755,719043,2024-12-18,44.28,3
127756,704930,2024-03-08,47.94,1
127757,715267,2024-09-16,28.8,1
127758,728747,2025-06-07,35.88,2
127759,748369,2026-01-15,38.94,1
127760,757012,2026-04-14,71.88,2
127761,735495,2025-09-01,41.94,1
127762,739341,2025-10-17,119.92,3
127763,739970,2025-10-24,47.94,1
127764,742749,2025-11-20,28.8,1
127765,710226,2024-05-27,28.8,1
127765,731400,2025-07-12,34.74,1
127765,736289,2025-09-11,49.14,2
127766,720437,2025-01-18,51.48,2
127767,704456,2024-03-01,59.88,2
127768,736763,2025-09-16,71.82,4
127769,719808,2025-01-04,69.48,2
127770,734627,2025-08-22,69.48,2
127771,755176,2026-03-26,119.88,2
127772,710155,2024-05-25,69.48,2
127773,706823,2024-04-02,129.42,3
127774,709526,2024-05-14,34.74,1
127775,736114,2025-09-09,41.88,2
127776,750457,2026-02-05,35.94,1
127777,729622,2025-06-19,35.94,1
127778,711539,2024-06-25,34.74,1
127778,711861,2024-07-01,47.94,1
127779,745270,2025-12-14,73.08,2
127780,759198,2026-05-09,35.94,1
127781,760181,2026-05-14,35.94,1
127782,751699,2026-02-18,28.8,1
127783,701382,2024-01-20,43.14,2
127784,751695,2026-02-18,64.74,2
127785,700712,2024-01-09,23.94,1
127786,732196,2025-07-23,35.94,1
127787,719450,2024-12-27,23.94,1
127788,741960,2025-11-13,41.94,1
127789,722578,2025-02-28,68.28,2
127790,737202,2025-09-21,47.94,1
127791,754387,2026-03-16,35.94,1
127792,717252,2024-11-01,23.94,1
127793,716398,2024-10-13,62.28,2
127793,720379,2025-01-17,47.94,1
127793,739792,2025-10-21,47.94,1
127794,710570,2024-06-03,22.74,1
127795,757515,2026-04-20,23.94,1
127796,753872,2026-03-10,35.94,1
127797,724405,2025-03-30,44.34,2
127797,727126,2025-05-14,20.34,1
127798,702322,2024-02-02,43.2,1
127799,710564,2024-06-02,28.8,1
127800,737499,2025-09-25,45.54,2
127801,736132,2025-09-09,34.74,1
127802,752772,2026-02-27,35.94,1
127803,753063,2026-03-01,35.94,1
127804,739182,2025-10-15,35.94,1
127805,742762,2025-11-20,95.82,3
127806,754531,2026-03-19,28.8,1
127807,707544,2024-04-12,74.28,2
127808,756566,2026-04-09,71.88,2
127809,700209,2024-01-03,95.88,2
127809,705630,2024-03-18,143.82,3
127810,710090,2024-05-24,47.94,1
127811,752105,2026-02-21,28.8,1
127812,727450,2025-05-19,64.74,2
